item_id	run_index	run_label	tool_called	call_count	notes
cc-1:CC-1-27	2	VISION_EXP_INSPECT_DRAWING_RUN_1	none	0	
cc-1:CC-1-27	3	VISION_EXP_INSPECT_DRAWING_RUN_1	none	0	
cc-1:CC-1-28	1	VISION_EXP_INSPECT_DRAWING_RUN_1	none	0	
cc-1:CC-1-28	2	VISION_EXP_INSPECT_DRAWING_RUN_1	none	0	
cc-1:CC-1-28	3	VISION_EXP_INSPECT_DRAWING_RUN_1	none	0	
cc-1:CC-1-29	1	VISION_EXP_INSPECT_DRAWING_RUN_1	none	0	
cc-1:CC-1-29	2	VISION_EXP_INSPECT_DRAWING_RUN_1	none	0	
cc-1:CC-1-29	3	VISION_EXP_INSPECT_DRAWING_RUN_1	none	0	
cc-1:CC-1-30	1	VISION_EXP_INSPECT_DRAWING_RUN_1	none	0	
cc-1:CC-1-30	2	VISION_EXP_INSPECT_DRAWING_RUN_1	none	0	
cc-1:CC-1-30	3	VISION_EXP_INSPECT_DRAWING_RUN_1	none	0	
cc-1:CC-1-31	1	VISION_EXP_INSPECT_DRAWING_RUN_1	none	0	
cc-1:CC-1-31	2	VISION_EXP_INSPECT_DRAWING_RUN_1	none	0	
cc-1:CC-1-31	3	VISION_EXP_INSPECT_DRAWING_RUN_1	none	0	
cc-1:CC-1-32	1	VISION_EXP_INSPECT_DRAWING_RUN_1	none	0	
cc-1:CC-1-32	2	VISION_EXP_INSPECT_DRAWING_RUN_1	none	0	
cc-1:CC-1-32	3	VISION_EXP_INSPECT_DRAWING_RUN_1	none	0	
cc-1:CC-1-34	1	VISION_EXP_INSPECT_DRAWING_RUN_1	none	0	
cc-1:CC-1-34	2	VISION_EXP_INSPECT_DRAWING_RUN_1	none	0	
cc-1:CC-1-34	3	VISION_EXP_INSPECT_DRAWING_RUN_1	none	0	
cc-1:CC-1-41	1	VISION_EXP_INSPECT_DRAWING_RUN_1	none	0	
cc-1:CC-1-41	2	VISION_EXP_INSPECT_DRAWING_RUN_1	none	0	
cc-1:CC-1-41	3	VISION_EXP_INSPECT_DRAWING_RUN_1	none	0	
cc-20:CC-20-01	1	VISION_EXP_INSPECT_DRAWING_RUN_1	generic-vision	1	
cc-20:CC-20-01	2	VISION_EXP_INSPECT_DRAWING_RUN_1	generic-vision	1	
cc-20:CC-20-01	3	VISION_EXP_INSPECT_DRAWING_RUN_1	generic-vision	1	
cc-20:CC-20-02	1	VISION_EXP_INSPECT_DRAWING_RUN_1	generic-vision	1	
cc-20:CC-20-02	2	VISION_EXP_INSPECT_DRAWING_RUN_1	none	0	
cc-20:CC-20-02	3	VISION_EXP_INSPECT_DRAWING_RUN_1	none	0	
cc-20:CC-20-03	1	VISION_EXP_INSPECT_DRAWING_RUN_1	none	0	
cc-20:CC-20-03	2	VISION_EXP_INSPECT_DRAWING_RUN_1	none	0	
cc-20:CC-20-03	3	VISION_EXP_INSPECT_DRAWING_RUN_1	none	0	
cc-20:CC-20-20	1	VISION_EXP_INSPECT_DRAWING_RUN_1	none	0	
cc-20:CC-20-20	2	VISION_EXP_INSPECT_DRAWING_RUN_1	none	0	
cc-20:CC-20-20	3	VISION_EXP_INSPECT_DRAWING_RUN_1	none	0	
cc-20:CC-20-21	1	VISION_EXP_INSPECT_DRAWING_RUN_1	none	0	
cc-20:CC-20-21	2	VISION_EXP_INSPECT_DRAWING_RUN_1	none	0	
cc-20:CC-20-21	3	VISION_EXP_INSPECT_DRAWING_RUN_1	none	0	
cc-20:CC-20-22	1	VISION_EXP_INSPECT_DRAWING_RUN_1	none	0	
cc-20:CC-20-22	2	VISION_EXP_INSPECT_DRAWING_RUN_1	none	0	
cc-20:CC-20-22	3	VISION_EXP_INSPECT_DRAWING_RUN_1	none	0	
cc-20:CC-20-25	1	VISION_EXP_INSPECT_DRAWING_RUN_1	none	0	
cc-20:CC-20-25	2	VISION_EXP_INSPECT_DRAWING_RUN_1	none	0	
cc-20:CC-20-25	3	VISION_EXP_INSPECT_DRAWING_RUN_1	none	0	
cc-22:CC-22-08	1	VISION_EXP_INSPECT_DRAWING_RUN_1	none	0	
cc-22:CC-22-08	2	VISION_EXP_INSPECT_DRAWING_RUN_1	none	0	
cc-22:CC-22-08	3	VISION_EXP_INSPECT_DRAWING_RUN_1	none	0	
cc-22:CC-22-12	1	VISION_EXP_INSPECT_DRAWING_RUN_1	generic-vision	1	
cc-22:CC-22-12	2	VISION_EXP_INSPECT_DRAWING_RUN_1	generic-vision	1	
cc-22:CC-22-12	3	VISION_EXP_INSPECT_DRAWING_RUN_1	generic-vision	1	
cc-22:CC-22-13	1	VISION_EXP_INSPECT_DRAWING_RUN_1	generic-vision	1	
cc-22:CC-22-13	2	VISION_EXP_INSPECT_DRAWING_RUN_1	generic-vision	1	
cc-22:CC-22-13	3	VISION_EXP_INSPECT_DRAWING_RUN_1	generic-vision	1	
cc-22:CC-22-14	1	VISION_EXP_INSPECT_DRAWING_RUN_1	generic-vision	1	
cc-22:CC-22-14	2	VISION_EXP_INSPECT_DRAWING_RUN_1	generic-vision	1	
cc-22:CC-22-14	3	VISION_EXP_INSPECT_DRAWING_RUN_1	generic-vision	1	
cc-22:CC-22-15	1	VISION_EXP_INSPECT_DRAWING_RUN_1	generic-vision	1	
cc-22:CC-22-15	2	VISION_EXP_INSPECT_DRAWING_RUN_1	generic-vision	1	
cc-22:CC-22-15	3	VISION_EXP_INSPECT_DRAWING_RUN_1	generic-vision	1	
cc-22:CC-22-17	1	VISION_EXP_INSPECT_DRAWING_RUN_1	none	0	
cc-22:CC-22-17	2	VISION_EXP_INSPECT_DRAWING_RUN_1	generic-vision	1	
cc-22:CC-22-17	3	VISION_EXP_INSPECT_DRAWING_RUN_1	generic-vision	1	
cc-22:CC-22-18	1	VISION_EXP_INSPECT_DRAWING_RUN_1	none	0	
cc-22:CC-22-18	2	VISION_EXP_INSPECT_DRAWING_RUN_1	generic-vision	1	
cc-22:CC-22-18	3	VISION_EXP_INSPECT_DRAWING_RUN_1	generic-vision	1	
cc-22:CC-22-19	1	VISION_EXP_INSPECT_DRAWING_RUN_1	none	0	
cc-22:CC-22-19	2	VISION_EXP_INSPECT_DRAWING_RUN_1	none	0	
cc-22:CC-22-19	3	VISION_EXP_INSPECT_DRAWING_RUN_1	generic-vision	1	
cc-22:CC-22-20	1	VISION_EXP_INSPECT_DRAWING_RUN_1	generic-vision	1	
cc-22:CC-22-20	2	VISION_EXP_INSPECT_DRAWING_RUN_1	generic-vision	1	
cc-22:CC-22-20	3	VISION_EXP_INSPECT_DRAWING_RUN_1	generic-vision	1	
cc-22:CC-22-21	1	VISION_EXP_INSPECT_DRAWING_RUN_1	none	0	
cc-22:CC-22-21	2	VISION_EXP_INSPECT_DRAWING_RUN_1	none	0	
cc-22:CC-22-21	3	VISION_EXP_INSPECT_DRAWING_RUN_1	generic-vision	1	
cc-22:CC-22-25	1	VISION_EXP_INSPECT_DRAWING_RUN_1	generic-vision	1	
cc-22:CC-22-25	2	VISION_EXP_INSPECT_DRAWING_RUN_1	generic-vision	1	
cc-22:CC-22-25	3	VISION_EXP_INSPECT_DRAWING_RUN_1	generic-vision	1	
cc-22:CC-22-27	1	VISION_EXP_INSPECT_DRAWING_RUN_1	generic-vision	1	
cc-22:CC-22-27	2	VISION_EXP_INSPECT_DRAWING_RUN_1	generic-vision	1	
cc-22:CC-22-27	3	VISION_EXP_INSPECT_DRAWING_RUN_1	generic-vision	1	
cc-22:OSP-01	1	VISION_EXP_INSPECT_DRAWING_RUN_1	none	0	
cc-22:OSP-01	2	VISION_EXP_INSPECT_DRAWING_RUN_1	none	0	
cc-22:OSP-01	3	VISION_EXP_INSPECT_DRAWING_RUN_1	none	0	
cc-22:OSP-02	1	VISION_EXP_INSPECT_DRAWING_RUN_1	none	0	
cc-22:OSP-02	2	VISION_EXP_INSPECT_DRAWING_RUN_1	none	0	
cc-22:OSP-02	3	VISION_EXP_INSPECT_DRAWING_RUN_1	none	0	
cc-23:CC-23-01	1	VISION_EXP_INSPECT_DRAWING_RUN_1	generic-vision	1	
cc-23:CC-23-01	2	VISION_EXP_INSPECT_DRAWING_RUN_1	generic-vision	1	
cc-23:CC-23-01	3	VISION_EXP_INSPECT_DRAWING_RUN_1	generic-vision	1	
cc-23:CC-23-02	1	VISION_EXP_INSPECT_DRAWING_RUN_1	generic-vision	1	
cc-23:CC-23-02	2	VISION_EXP_INSPECT_DRAWING_RUN_1	generic-vision	1	
cc-23:CC-23-02	3	VISION_EXP_INSPECT_DRAWING_RUN_1	generic-vision	1	
cc-23:CC-23-03	1	VISION_EXP_INSPECT_DRAWING_RUN_1	generic-vision	1	
cc-23:CC-23-03	2	VISION_EXP_INSPECT_DRAWING_RUN_1	generic-vision	1	
cc-23:CC-23-03	3	VISION_EXP_INSPECT_DRAWING_RUN_1	generic-vision	1	
cc-23:CC-23-04	1	VISION_EXP_INSPECT_DRAWING_RUN_1	generic-vision	1	
cc-23:CC-23-04	2	VISION_EXP_INSPECT_DRAWING_RUN_1	generic-vision	1	
cc-23:CC-23-04	3	VISION_EXP_INSPECT_DRAWING_RUN_1	generic-vision	1	
cc-23:CC-23-05	1	VISION_EXP_INSPECT_DRAWING_RUN_1	generic-vision	1	
cc-23:CC-23-05	2	VISION_EXP_INSPECT_DRAWING_RUN_1	generic-vision	1	
cc-23:CC-23-05	3	VISION_EXP_INSPECT_DRAWING_RUN_1	none	0	
cc-23:CC-23-06	1	VISION_EXP_INSPECT_DRAWING_RUN_1	none	0	
cc-23:CC-23-06	2	VISION_EXP_INSPECT_DRAWING_RUN_1	none	0	
cc-23:CC-23-06	3	VISION_EXP_INSPECT_DRAWING_RUN_1	none	0	
cc-23:CC-23-07	1	VISION_EXP_INSPECT_DRAWING_RUN_1	generic-vision	1	
cc-23:CC-23-07	2	VISION_EXP_INSPECT_DRAWING_RUN_1	none	0	
cc-23:CC-23-07	3	VISION_EXP_INSPECT_DRAWING_RUN_1	generic-vision	1	
cc-23:CC-23-08	1	VISION_EXP_INSPECT_DRAWING_RUN_1	generic-vision	1	
cc-23:CC-23-08	2	VISION_EXP_INSPECT_DRAWING_RUN_1	generic-vision	1	
cc-23:CC-23-08	3	VISION_EXP_INSPECT_DRAWING_RUN_1	generic-vision	1	
cc-23:CC-23-09	1	VISION_EXP_INSPECT_DRAWING_RUN_1	generic-vision	1	
cc-23:CC-23-09	2	VISION_EXP_INSPECT_DRAWING_RUN_1	generic-vision	1	
cc-23:CC-23-09	3	VISION_EXP_INSPECT_DRAWING_RUN_1	generic-vision	1	
cc-23:CC-23-10	1	VISION_EXP_INSPECT_DRAWING_RUN_1	generic-vision	1	
cc-23:CC-23-10	2	VISION_EXP_INSPECT_DRAWING_RUN_1	generic-vision	1	
cc-23:CC-23-10	3	VISION_EXP_INSPECT_DRAWING_RUN_1	none	0	
cc-23:CC-23-11	1	VISION_EXP_INSPECT_DRAWING_RUN_1	generic-vision	1	
cc-23:CC-23-11	2	VISION_EXP_INSPECT_DRAWING_RUN_1	generic-vision	1	
cc-23:CC-23-11	3	VISION_EXP_INSPECT_DRAWING_RUN_1	generic-vision	1	
cc-24:CC-24-01	1	VISION_EXP_INSPECT_DRAWING_RUN_1	generic-vision	1	
cc-24:CC-24-01	2	VISION_EXP_INSPECT_DRAWING_RUN_1	generic-vision	1	
cc-24:CC-24-01	3	VISION_EXP_INSPECT_DRAWING_RUN_1	none	0	
cc-24:CC-24-02	1	VISION_EXP_INSPECT_DRAWING_RUN_1	generic-vision	1	
cc-24:CC-24-02	2	VISION_EXP_INSPECT_DRAWING_RUN_1	generic-vision	1	
cc-24:CC-24-02	3	VISION_EXP_INSPECT_DRAWING_RUN_1	none	0	
cc-24:CC-24-03	1	VISION_EXP_INSPECT_DRAWING_RUN_1	generic-vision	1	
cc-24:CC-24-03	2	VISION_EXP_INSPECT_DRAWING_RUN_1	generic-vision	1	
cc-24:CC-24-03	3	VISION_EXP_INSPECT_DRAWING_RUN_1	none	0	
cc-24:CC-24-04	1	VISION_EXP_INSPECT_DRAWING_RUN_1	generic-vision	1	
cc-24:CC-24-04	2	VISION_EXP_INSPECT_DRAWING_RUN_1	generic-vision	1	
cc-24:CC-24-04	3	VISION_EXP_INSPECT_DRAWING_RUN_1	none	0	
cc-24:CC-24-05	1	VISION_EXP_INSPECT_DRAWING_RUN_1	generic-vision	1	
cc-24:CC-24-05	2	VISION_EXP_INSPECT_DRAWING_RUN_1	generic-vision	1	
cc-24:CC-24-05	3	VISION_EXP_INSPECT_DRAWING_RUN_1	none	0	
cc-24:CC-24-06	1	VISION_EXP_INSPECT_DRAWING_RUN_1	generic-vision	1	
cc-24:CC-24-06	2	VISION_EXP_INSPECT_DRAWING_RUN_1	generic-vision	1	
cc-24:CC-24-06	3	VISION_EXP_INSPECT_DRAWING_RUN_1	none	0	
cc-24:CC-24-13	1	VISION_EXP_INSPECT_DRAWING_RUN_1	none	0	
cc-24:CC-24-13	2	VISION_EXP_INSPECT_DRAWING_RUN_1	none	0	
cc-24:CC-24-13	3	VISION_EXP_INSPECT_DRAWING_RUN_1	none	0	
cc-24:CC-24-15	1	VISION_EXP_INSPECT_DRAWING_RUN_1	none	0	
cc-24:CC-24-15	2	VISION_EXP_INSPECT_DRAWING_RUN_1	none	0	
cc-24:CC-24-15	3	VISION_EXP_INSPECT_DRAWING_RUN_1	none	0	
cc-24:CC-24-16	1	VISION_EXP_INSPECT_DRAWING_RUN_1	none	0	
cc-24:CC-24-16	2	VISION_EXP_INSPECT_DRAWING_RUN_1	none	0	
cc-24:CC-24-16	3	VISION_EXP_INSPECT_DRAWING_RUN_1	none	0	
cc-2:CC-2-02	1	VISION_EXP_INSPECT_DRAWING_RUN_1	none	0	
cc-2:CC-2-02	2	VISION_EXP_INSPECT_DRAWING_RUN_1	none	0	
cc-2:CC-2-02	3	VISION_EXP_INSPECT_DRAWING_RUN_1	none	0	
cc-2:CC-2-14	1	VISION_EXP_INSPECT_DRAWING_RUN_1	generic-vision	1	
cc-2:CC-2-14	2	VISION_EXP_INSPECT_DRAWING_RUN_1	generic-vision	1	
cc-2:CC-2-14	3	VISION_EXP_INSPECT_DRAWING_RUN_1	generic-vision	1	
cc-2:CC-2-16	1	VISION_EXP_INSPECT_DRAWING_RUN_1	generic-vision	1	
cc-2:CC-2-16	2	VISION_EXP_INSPECT_DRAWING_RUN_1	generic-vision	1	
cc-2:CC-2-16	3	VISION_EXP_INSPECT_DRAWING_RUN_1	generic-vision	1	
cc-2:CC-2-21	1	VISION_EXP_INSPECT_DRAWING_RUN_1	generic-vision	1	
cc-2:CC-2-21	2	VISION_EXP_INSPECT_DRAWING_RUN_1	none	0	
cc-2:CC-2-21	3	VISION_EXP_INSPECT_DRAWING_RUN_1	generic-vision	1	
cc-2:CC-2-23	1	VISION_EXP_INSPECT_DRAWING_RUN_1	generic-vision	1	
cc-2:CC-2-23	2	VISION_EXP_INSPECT_DRAWING_RUN_1	none	0	
cc-2:CC-2-23	3	VISION_EXP_INSPECT_DRAWING_RUN_1	generic-vision	1	
cc-2:CC-2-24	1	VISION_EXP_INSPECT_DRAWING_RUN_1	generic-vision	1	
cc-2:CC-2-24	2	VISION_EXP_INSPECT_DRAWING_RUN_1	none	0	
cc-2:CC-2-24	3	VISION_EXP_INSPECT_DRAWING_RUN_1	generic-vision	1	
cc-3:AF-01	1	VISION_EXP_INSPECT_DRAWING_RUN_1	generic-vision	1	
cc-3:AF-01	2	VISION_EXP_INSPECT_DRAWING_RUN_1	none	0	
cc-3:AF-01	3	VISION_EXP_INSPECT_DRAWING_RUN_1	none	0	
cc-3:CC-3-14	1	VISION_EXP_INSPECT_DRAWING_RUN_1	generic-vision	1	
cc-3:CC-3-14	2	VISION_EXP_INSPECT_DRAWING_RUN_1	generic-vision	1	
cc-3:CC-3-14	3	VISION_EXP_INSPECT_DRAWING_RUN_1	none	0	
cc-3:CC-3-17	1	VISION_EXP_INSPECT_DRAWING_RUN_1	generic-vision	1	
cc-3:CC-3-17	2	VISION_EXP_INSPECT_DRAWING_RUN_1	generic-vision	1	
cc-3:CC-3-17	3	VISION_EXP_INSPECT_DRAWING_RUN_1	none	0	
cc-3:CC-3-18	1	VISION_EXP_INSPECT_DRAWING_RUN_1	generic-vision	1	
cc-3:CC-3-18	2	VISION_EXP_INSPECT_DRAWING_RUN_1	generic-vision	1	
cc-3:CC-3-18	3	VISION_EXP_INSPECT_DRAWING_RUN_1	none	0	
cc-3:CC-3-19	1	VISION_EXP_INSPECT_DRAWING_RUN_1	generic-vision	1	
cc-3:CC-3-19	2	VISION_EXP_INSPECT_DRAWING_RUN_1	none	0	
cc-3:CC-3-19	3	VISION_EXP_INSPECT_DRAWING_RUN_1	none	0	
cc-3:CC-3-21	1	VISION_EXP_INSPECT_DRAWING_RUN_1	generic-vision	1	
cc-3:CC-3-21	2	VISION_EXP_INSPECT_DRAWING_RUN_1	generic-vision	1	
cc-3:CC-3-21	3	VISION_EXP_INSPECT_DRAWING_RUN_1	none	0	
cc-3:CC-3-22	1	VISION_EXP_INSPECT_DRAWING_RUN_1	generic-vision	1	
cc-3:CC-3-22	2	VISION_EXP_INSPECT_DRAWING_RUN_1	none	0	
cc-3:CC-3-22	3	VISION_EXP_INSPECT_DRAWING_RUN_1	none	0	
cc-3:CC-3-23	1	VISION_EXP_INSPECT_DRAWING_RUN_1	generic-vision	1	
cc-3:CC-3-23	2	VISION_EXP_INSPECT_DRAWING_RUN_1	generic-vision	1	
cc-3:CC-3-23	3	VISION_EXP_INSPECT_DRAWING_RUN_1	none	0	
cc-3:CC-3-24	1	VISION_EXP_INSPECT_DRAWING_RUN_1	generic-vision	1	
cc-3:CC-3-24	2	VISION_EXP_INSPECT_DRAWING_RUN_1	generic-vision	1	
cc-3:CC-3-24	3	VISION_EXP_INSPECT_DRAWING_RUN_1	none	0	
cc-3:CC-3-26	1	VISION_EXP_INSPECT_DRAWING_RUN_1	none	0	
cc-3:CC-3-26	2	VISION_EXP_INSPECT_DRAWING_RUN_1	generic-vision	1	
cc-3:CC-3-26	3	VISION_EXP_INSPECT_DRAWING_RUN_1	none	0	
cc-3:CC-3-27	1	VISION_EXP_INSPECT_DRAWING_RUN_1	none	0	
cc-3:CC-3-27	2	VISION_EXP_INSPECT_DRAWING_RUN_1	none	0	
cc-3:CC-3-27	3	VISION_EXP_INSPECT_DRAWING_RUN_1	none	0	
cc-5:ADR-01	1	VISION_EXP_INSPECT_DRAWING_RUN_1	generic-vision	1	
cc-5:ADR-01	2	VISION_EXP_INSPECT_DRAWING_RUN_1	generic-vision	1	
cc-5:ADR-01	3	VISION_EXP_INSPECT_DRAWING_RUN_1	generic-vision	1	
cc-5:ADR-04	1	VISION_EXP_INSPECT_DRAWING_RUN_1	generic-vision	1	
cc-5:ADR-04	2	VISION_EXP_INSPECT_DRAWING_RUN_1	generic-vision	1	
cc-5:ADR-04	3	VISION_EXP_INSPECT_DRAWING_RUN_1	generic-vision	1	
cc-5:ADR-05	1	VISION_EXP_INSPECT_DRAWING_RUN_1	generic-vision	1	
cc-5:ADR-05	2	VISION_EXP_INSPECT_DRAWING_RUN_1	generic-vision	1	
cc-5:ADR-05	3	VISION_EXP_INSPECT_DRAWING_RUN_1	generic-vision	1	
cc-5:ADR-07	1	VISION_EXP_INSPECT_DRAWING_RUN_1	generic-vision	1	
cc-5:ADR-07	2	VISION_EXP_INSPECT_DRAWING_RUN_1	none	0	
cc-5:ADR-07	3	VISION_EXP_INSPECT_DRAWING_RUN_1	generic-vision	1	
cc-5:ADR-08	1	VISION_EXP_INSPECT_DRAWING_RUN_1	generic-vision	1	
cc-5:ADR-08	2	VISION_EXP_INSPECT_DRAWING_RUN_1	none	0	
cc-5:ADR-08	3	VISION_EXP_INSPECT_DRAWING_RUN_1	generic-vision	1	
cc-5:DAT-01	1	VISION_EXP_INSPECT_DRAWING_RUN_1	generic-vision	1	
cc-5:DAT-01	2	VISION_EXP_INSPECT_DRAWING_RUN_1	none	0	
cc-5:DAT-01	3	VISION_EXP_INSPECT_DRAWING_RUN_1	generic-vision	1	
cc-5:DAT-02	1	VISION_EXP_INSPECT_DRAWING_RUN_1	generic-vision	1	
cc-5:DAT-02	2	VISION_EXP_INSPECT_DRAWING_RUN_1	none	0	
cc-5:DAT-02	3	VISION_EXP_INSPECT_DRAWING_RUN_1	generic-vision	1	
cc-5:DAT-03	1	VISION_EXP_INSPECT_DRAWING_RUN_1	generic-vision	1	
cc-5:DAT-03	2	VISION_EXP_INSPECT_DRAWING_RUN_1	none	0	
cc-5:DAT-03	3	VISION_EXP_INSPECT_DRAWING_RUN_1	generic-vision	1	
cc-5:DAT-04	1	VISION_EXP_INSPECT_DRAWING_RUN_1	generic-vision	1	
cc-5:DAT-04	2	VISION_EXP_INSPECT_DRAWING_RUN_1	none	0	
cc-5:DAT-04	3	VISION_EXP_INSPECT_DRAWING_RUN_1	generic-vision	1	
cc-5:DAT-05	1	VISION_EXP_INSPECT_DRAWING_RUN_1	generic-vision	1	
cc-5:DAT-05	2	VISION_EXP_INSPECT_DRAWING_RUN_1	none	0	
cc-5:DAT-05	3	VISION_EXP_INSPECT_DRAWING_RUN_1	generic-vision	1	
cc-5:DAT-06	1	VISION_EXP_INSPECT_DRAWING_RUN_1	generic-vision	1	
cc-5:DAT-06	2	VISION_EXP_INSPECT_DRAWING_RUN_1	none	0	
cc-5:DAT-06	3	VISION_EXP_INSPECT_DRAWING_RUN_1	generic-vision	1	
cc-5:DAT-07	1	VISION_EXP_INSPECT_DRAWING_RUN_1	generic-vision	1	
cc-5:DAT-07	2	VISION_EXP_INSPECT_DRAWING_RUN_1	none	0	
cc-5:DAT-07	3	VISION_EXP_INSPECT_DRAWING_RUN_1	generic-vision	1	
cc-5:HCR-01	1	VISION_EXP_INSPECT_DRAWING_RUN_1	none	0	
cc-5:HCR-01	2	VISION_EXP_INSPECT_DRAWING_RUN_1	none	0	
cc-5:HCR-01	3	VISION_EXP_INSPECT_DRAWING_RUN_1	none	0	
cc-5:HCR-02	1	VISION_EXP_INSPECT_DRAWING_RUN_1	none	0	
cc-5:HCR-02	2	VISION_EXP_INSPECT_DRAWING_RUN_1	none	0	
cc-5:HCR-02	3	VISION_EXP_INSPECT_DRAWING_RUN_1	none	0	
cc-6:CMP-01	1	VISION_EXP_INSPECT_DRAWING_RUN_1	generic-vision	1	
cc-6:CMP-01	2	VISION_EXP_INSPECT_DRAWING_RUN_1	generic-vision	1	
cc-6:CMP-01	3	VISION_EXP_INSPECT_DRAWING_RUN_1	generic-vision	1	
cc-6:CMP-02	1	VISION_EXP_INSPECT_DRAWING_RUN_1	generic-vision	1	
cc-6:CMP-02	2	VISION_EXP_INSPECT_DRAWING_RUN_1	generic-vision	1	
cc-6:CMP-02	3	VISION_EXP_INSPECT_DRAWING_RUN_1	generic-vision	1	
cc-6:CMP-03	1	VISION_EXP_INSPECT_DRAWING_RUN_1	generic-vision	1	
cc-6:CMP-03	2	VISION_EXP_INSPECT_DRAWING_RUN_1	generic-vision	1	
cc-6:CMP-03	3	VISION_EXP_INSPECT_DRAWING_RUN_1	generic-vision	1	
