item_id	run_index	run_label	tool_called	call_count	notes
EL-13.26	1	VISION_CHECK_REVIEW_EL_MD_EXP_RUN_3	none	0	
EL-13.27	1	VISION_CHECK_REVIEW_EL_MD_EXP_RUN_3	none	0	
EL-13.28	1	VISION_CHECK_REVIEW_EL_MD_EXP_RUN_3	none	0	
EL-13.29	1	VISION_CHECK_REVIEW_EL_MD_EXP_RUN_3	none	0	
EL-13.3	1	VISION_CHECK_REVIEW_EL_MD_EXP_RUN_3	none	0	
EL-13.30	1	VISION_CHECK_REVIEW_EL_MD_EXP_RUN_3	none	0	
EL-13.31	1	VISION_CHECK_REVIEW_EL_MD_EXP_RUN_3	none	0	
EL-13.32	1	VISION_CHECK_REVIEW_EL_MD_EXP_RUN_3	none	0	
EL-13.33	1	VISION_CHECK_REVIEW_EL_MD_EXP_RUN_3	none	0	
EL-13.34	1	VISION_CHECK_REVIEW_EL_MD_EXP_RUN_3	none	0	
EL-13.35	1	VISION_CHECK_REVIEW_EL_MD_EXP_RUN_3	vision-check-generic	1	
EL-13.36	1	VISION_CHECK_REVIEW_EL_MD_EXP_RUN_3	none	0	
EL-13.37	1	VISION_CHECK_REVIEW_EL_MD_EXP_RUN_3	none	0	
EL-13.38	1	VISION_CHECK_REVIEW_EL_MD_EXP_RUN_3	vision-check-generic	1	
EL-13.39	1	VISION_CHECK_REVIEW_EL_MD_EXP_RUN_3	none	0	
EL-13.4	1	VISION_CHECK_REVIEW_EL_MD_EXP_RUN_3	vision-check-generic	1	invoked but no metadata match
EL-13.5	1	VISION_CHECK_REVIEW_EL_MD_EXP_RUN_3	none	0	
EL-13.6	1	VISION_CHECK_REVIEW_EL_MD_EXP_RUN_3	none	0	
EL-13.7	1	VISION_CHECK_REVIEW_EL_MD_EXP_RUN_3	none	0	
EL-13.8	1	VISION_CHECK_REVIEW_EL_MD_EXP_RUN_3	none	0	
EL-13.9	1	VISION_CHECK_REVIEW_EL_MD_EXP_RUN_3	none	0	
EL-2.1	1	VISION_CHECK_REVIEW_EL_MD_EXP_RUN_3	vision-check-generic	1	
EL-2.10	1	VISION_CHECK_REVIEW_EL_MD_EXP_RUN_3	vision-check-generic	1	
EL-2.11	1	VISION_CHECK_REVIEW_EL_MD_EXP_RUN_3	vision-check-generic	1	
